customer_tweet_id,customer_text,customer_text_clean,brand_text,candidate_intent,gold_intent,label_notes
384752,"@AmazonHelp To print a returns label off and hit the replace button.I printed it off stuck to the package put the slip inside,waiting!","To print a returns label off and hit the replace button.I printed it off stuck to the package put the slip inside,waiting!",@183446 Is a delivery company mentioned on the return labels? ^PK,return_refund,return_refund,Customer is processing a return/replacement.
2471672,"@AmazonHelp help - my account seems to have been wiped, none of my previous orders or Prime membership are on there anymore. What should I do!","help - my account seems to have been wiped, none of my previous orders or Prime membership are on there anymore. What should I do!","@706881 Oh no! I'm sorry to hear about these account issues, Florence. Just to clarify, can you still login and access the account? ^TH",account_access,account_access,Customer's account history and Prime membership disappeared.
306925,Hey @115850 your app is throwing errors while I try to make the payment. Tried a number of times already!! My orders got cancelled :( https://t.co/baj08N32Zg,Hey your app is throwing errors while I try to make the payment. Tried a number of times already!! My orders got cancelled :(,@150588 That's strange. Please contact us here: https://t.co/vlvfJr4nN9 and we'll help you with this. ^SQ,technical_issue,payment_billing,App errors occur while making a payment.
298481,@115850 for my new 1+5 ordered temper glass on 4/8/17 vide order  405-6620277-8785136.Defective tempered glass sold placed d return 1/2,for my new 1+5 ordered temper glass on 4/8/17 vide order 405-6620277-8785136.Defective tempered glass sold placed d return 1/2,"@187119 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2",order_issue,wrong_damaged_item,Customer reports a defective tempered glass product.
2686408,"@AmazonHelp I have a charge on my debit card for digital services, I don't show I ordered any. How do I find out what this is?","I have a charge on my debit card for digital services, I don't show I ordered any. How do I find out what this is?","@349581 Hi, sorry to hear that, how much is the charge for? ^JJ",payment_billing,payment_billing,Customer reports an unexplained debit-card charge.
1599754,"Thanks @115821 The amazon prime package that was supposed to be delivered to me on Oct. 31 is still not here! Instead went to AZ, CA...😖","Thanks The amazon prime package that was supposed to be delivered to me on Oct. 31 is still not here! Instead went to AZ, CA...😖",@491233 I'm so sorry for the trouble! We'd like to view our available options. Please reach us here: https://t.co/hApLpMlfHN ^LR,prime_membership,delivery_issue,Prime package was not delivered.
2587192,"@115830 still weeks after fraud no contact from you, neither can I contact because my account is locked #badcustomerservice","still weeks after fraud no contact from you, neither can I contact because my account is locked #badcustomerservice","@423678 sorry to hear that, have the account specialists been in touch with you via email at all?  ^AS",account_access,account_access,Customer's account is locked after suspected fraud.
2633220,@AmazonHelp Can we have an Option to not use UPS as a Package Carrier?  6 if my last 7 orders delivered by them were delayed because they-,Can we have an Option to not use UPS as a Package Carrier? 6 if my last 7 orders delivered by them were delayed because they-,"@247143 We're here to help! When you have the time, please reach us by phone/chat here: https://t.co/WgzlKh4ese. ^SE",order_issue,delivery_issue,Customer complains that UPS deliveries are repeatedly delayed.
1174742,@115821 This is how my item was left on the porch. No delivery box. Hope it’s not damaged... https://t.co/4fvKiCSFxi,This is how my item was left on the porch. No delivery box. Hope it’s not damaged...,"@357774 I am sorry this pot arrived in this poor condition. Before we find options, please let us know if the item was damaged as well. ^DA",wrong_damaged_item,delivery_issue,
328738,"Hey, @AmazonHelp: I'm about to throw this Kindle Paperwhite back into a box and return it to you if your customer service reps and content syncing continue to be this flawed and frustrating.","Hey, : I'm about to throw this Kindle Paperwhite back into a box and return it to you if your customer service reps and content syncing continue to be this flawed and frustrating.",@194382 I'm sorry for the recent Kindle trouble. Are you having an issue with content syncing or progress syncing? We'd like to help where we can. ^RR,customer_service,technical_issue,Customer reports Kindle/customer-service/content-syncing problems.
1501814,@AmazonHelp I don't give a toss about that - I pay for next day delivery. If you can't deliver (duh) on that then why pay for Prime?,I don't give a toss about that - I pay for next day delivery. If you can't deliver (duh) on that then why pay for Prime?,"@468590 Have you tried to reach out to us here: https://t.co/JzP7hlA23B for real-time assistance with this, David? Keep us posted! ^FR",prime_membership,delivery_issue,Customer complains about failure of next-day delivery.
28416,@AmazonHelp Still no information @115821,Still no information,@122219 I'm sorry for the wait. I've checked with the associate that's been assisting and they'll reply once we have more info. ^AM,other,customer_service,Customer says they still have no information from support.
2278748,"@AmazonHelp hi, I purchased the offer of £30 of giftcards and get £6 free credit. I went to place an order and the £6 isn’t on my account.","hi, I purchased the offer of £30 of giftcards and get £6 free credit. I went to place an order and the £6 isn’t on my account.","@416969 Thank you for reaching out to us; was this £6 credit issued to you as a 'Promotional Credit'? If so, this would be an applicable credit awarded to your Amazon account and not within your gift card balance. ^WM",payment_billing,payment_billing,Customer's promotional credit is missing from the account.
395436,@AmazonHelp I ordered an item that didn't arrive. Seller refunded the money. The item finally arrived today. I don't know how to pay the seller now.,I ordered an item that didn't arrive. Seller refunded the money. The item finally arrived today. I don't know how to pay the seller now.,"@209595 I understand. Please reach us by phone here: https://t.co/hApLpMlfHN, so we can look into this with you. ^JM",return_refund,payment_billing,Customer needs to pay after receiving a previously refunded item.
1389117,"@115850 @AmazonHelp Return tracking ID provided by Amazon agent is 710399402353, but return status is not updated.","Return tracking ID provided by Amazon agent is 710399402353, but return status is not updated.",@183117 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2)^CB,customer_service,return_refund,Customer's return tracking/status has not been updated.
1694342,@115850 @115850  you guys are fake only...very disappointing service and support...no benefit with prime membership also...,you guys are fake only...very disappointing service and support...no benefit with prime membership also...,@514124 Looks like you are upset with our services and I'm sorry about it. Kindly elaborate for us to help you better. ^MP,customer_service,prime_membership,Customer complains about lack of benefit from Prime membership.
2949352,@AmazonHelp trainers left today in front garden with no gate on said it was my safe place I never said to leave them there is this allowed,trainers left today in front garden with no gate on said it was my safe place I never said to leave them there is this allowed,"@814524 We want to honor the safe place that you have designated. As this hasn't happened, we'd like to investigate a little closer. When you get a moment, let's work together here: https://t.co/JzP7hlA23B ^FD",other,delivery_issue,
853895,@AmazonHelp Why are two of my orders being cancelled due to being 'damaged in transit and will not be delivered' - you have taken the money.,Why are two of my orders being cancelled due to being 'damaged in transit and will not be delivered' - you have taken the money.,@227727 Oh no! That's not good! We'd like to look into this w/ you. Please reach us via phone/chat here: https://t.co/JzP7hlA23B^KP,cancellation_change,delivery_issue,Orders were cancelled because they were damaged in transit.
831775,@AmazonHelp @115850  And those mails whom you are talking about are just kind of mails in which you and your support teams just want to provide a feedback if it would be positive from customer's side. I'll never provide you a positive feedback until I'll not be able to receive my product,And those mails whom you are talking about are just kind of mails in which you and your support teams just want to provide a feedback if it would be positive from customer's side. I'll never provide you a positive feedback until I'll not be able to receive my product,@318094 Kindly check it here: https://t.co/8DAc10S7ww and revert to it. We'll get back to you soon. 2/2^AP,customer_service,customer_service,Customer complains about support feedback and unresolved service.
1118629,"@115850 i am unable find cancel order option in ur app...I want to cancel an order but ther is no option ther, need help.","i am unable find cancel order option in ur app...I want to cancel an order but ther is no option ther, need help.",@383923 We'll help you with it. Please connect with our support team here: https://t.co/2t6DQoUmNZ? ^RW,order_issue,cancellation_change,Customer wants to cancel an order but cannot find the option.
727899,@115851 #prime account is waste. Waiting for my shipment after 5 days of assured delivery date. Amazon cheating Indian customers.ID#1158,#prime account is waste. Waiting for my shipment after 5 days of assured delivery date. Amazon cheating Indian customers.ID#1158,@294376 Apologies for the inconvenience. We'd like to look into it. Kindly report this to our support team 1/2^AP,account_access,delivery_issue,Customer is waiting for a shipment past the promised delivery date.
1587353,"@115830 - Paid for next day delivery, but it didn't arrive. Need it for Monday, but might be Tuesday/Wednesday? Just feel let down. 😔 https://t.co/SZgStgJ7UW","- Paid for next day delivery, but it didn't arrive. Need it for Monday, but might be Tuesday/Wednesday? Just feel let down. 😔",@488270 Oh no! I'm sorry for the delay! Have you reached us for your available options yet here: https://t.co/JzP7hlA23B? ^DW,payment_billing,delivery_issue,
2768992,"@AmazonHelp @AmazonHelp Thes support team just reiterates the order status which I can see on the app. However, I haven't received an order confirmation mail or msg. I don't want to receive an order cancellation notification tomorrow.","Thes support team just reiterates the order status which I can see on the app. However, I haven't received an order confirmation mail or msg. I don't want to receive an order cancellation notification tomorrow.","@560243 I understand your concern. If you have successfully placed the order, you must have received an email here: https://t.co/8DAc10S7ww Kindly check ^SY",cancellation_change,delivery_issue,
812141,"@AmazonHelp En España es fiesta por lo que no han repartido hoy, esperemos que mañana esté.","En España es fiesta por lo que no han repartido hoy, esperemos que mañana esté.","@313525 Por favor, mantennos al tanto. ^CR",other,delivery_issue,Delivery did not happen because of a holiday.
128842,"@AmazonHelp Already done that 4 times. Still can't get a proper answer to my query and every time , I've reported there i got reply as to wait till the end of the day. It's a prime delivery and i should receive it in a day. It's already 3 days late now.","Already done that 4 times. Still can't get a proper answer to my query and every time , I've reported there i got reply as to wait till the end of the day. It's a prime delivery and i should receive it in a day. It's already 3 days late now.",@144982 Apologies for the delay in the delivery of your order. We've checked and confirmed that we haven't received your details. Request you to resubmit your details using the link provided earlier. We will assist you further. ^JS,delivery_issue,delivery_issue,Prime delivery is already three days late.
1108287,@137120 Your site broken,Your site broken,@381561 Sorry for the trouble. We'd like to try to help. Will you pls tell us more about the issue you're having with the website? ^CO,wrong_damaged_item,wrong_damaged_item,
999177,@115851 @232617 2x in a row delivery not arrived. customer service can't help as can't call driver. disgrace. back to @1403 😀,2x in a row delivery not arrived. customer service can't help as can't call driver. disgrace. back to 😀,"@356585 That's not what we strive for! When you contacted us before, what options or insights were provided? ^CH",customer_service,delivery_issue,
1325115,@AmazonHelp Oh now your idiot customer care is telling me it will be delayed EVEN MORE. What the hell is wrong with you people?,Oh now your idiot customer care is telling me it will be delayed EVEN MORE. What the hell is wrong with you people?,@429208 We're currently working on your issue. We'll be contacting you with an update soon. ^ZH,other,customer_service,Customer complains about customer care repeatedly giving poor information.
1497746,"@AmazonHelp Full order was refunded, with the explicit promise that it was still coming and I could keep. I just wanted my items","Full order was refunded, with the explicit promise that it was still coming and I could keep. I just wanted my items","@467748 I'm sorry for the inaccurate information, you would need to place a new order as we can't replace canceled items.  ^AC",return_refund,return_refund,Customer received a refund despite being promised the order would still arrive.
206828,@AmazonHelp I would never treat my .com customers at my store with im sorry come back later #supportbrickandmorter,I would never treat my .com customers at my store with im sorry come back later #supportbrickandmorter,"@164977 This isn't what we like to hear! Without providing account information, could you tell us more about what's going on? ^ML",delivery_issue,other,
493292,"@115850 dude.. the Prime Video thing.. its not working.. few videos are being played. And few are not. ""Unable to play video right now""","dude.. the Prime Video thing.. its not working.. few videos are being played. And few are not. ""Unable to play video right now""","@232603 I'm sorry to learn you are facing issues with the prime videos. Have you tried uninstalling and re-installing the app, then playing the video? Please keep us posted. ^GD",prime_membership,technical_issue,Prime Video playback is not working for some videos.
402606,"@AmazonHelp No delivery and no update on the account. Recently it happens a lot, and defeats the purpose of the next day ordering!","No delivery and no update on the account. Recently it happens a lot, and defeats the purpose of the next day ordering!","@211245 We'd like to look into this with you. When you're available, please reach us for more options here: https://t.co/JzP7hlA23B ^DW",account_access,delivery_issue,
2374548,@AmazonHelp I sent the info to customer service about an hour ago.,I sent the info to customer service about an hour ago.,"@684980 Thank you for that information! If you don't receive a response from them within 12 hours, please let us know! ^AR",customer_service,customer_service,Customer is reporting that information was sent to customer service.
1281360,@115821 please help...this is absolutely unacceptable that I have not received my refund me for my item EVEN THOUGH I have been told 100% by Suresh that I will receive my refund? Is this what you class as great customer service? #angry #pleasehelp https://t.co/ppLzgjNqvO,please help...this is absolutely unacceptable that I have not received my refund me for my item EVEN THOUGH I have been told 100% by Suresh that I will receive my refund? Is this what you class as great customer service? #angry #pleasehelp,"@419798 We're here to help, Phil! Could you tell us the current status of the refund showing here: https://t.co/lQhsOHhA4Z ^ML",customer_service,return_refund,Customer is waiting for a promised refund.
1330748,"@AmazonHelp I share the Amazon account with my mother. But she’s clueless, and I didn’t get an email confirming any purchases.","I share the Amazon account with my mother. But she’s clueless, and I didn’t get an email confirming any purchases.","@116492 Hi, is there any info visible in Content &amp; Devices here: https://t.co/iOQ7SSMVPy ^TS",account_access,account_access,Customer has an account-sharing/purchase-confirmation issue.
1071156,"@AmazonHelp if you could give me email or somethingSo i can identify myself, so you can fix my account and the cancelled orders on the bits @AmazonHelp","if you could give me email or somethingSo i can identify myself, so you can fix my account and the cancelled orders on the bits","@372772 Hi, please contact my colleagues via this link: https://t.co/bNI5V70pNj you can skip the registration ^AK",account_access,account_access,Customer needs help identifying themselves to fix their account.
1072546,@AmazonHelp I was promised a refund of bank fees and 4 purchases from 10/14. The refund was promised to be in my account on 10/20,I was promised a refund of bank fees and 4 purchases from 10/14. The refund was promised to be in my account on 10/20,@373089 I'm sorry you haven't received the refund yet! Please reach out to us here: https://t.co/hApLpMlfHN so we can check into this. ^AH,account_access,payment_billing,Customer is waiting for promised bank-fee/purchase refunds.
849771,@115850 when will your delivery boys stop misbehaving with customers? Also your call center just shurgs off exhibiting their incompetence.,when will your delivery boys stop misbehaving with customers? Also your call center just shurgs off exhibiting their incompetence.,@321918 Apologies for the disappointing experience you've had. Kindly elaborate your query and I'll surely help you with it. ^MM,delivery_issue,customer_service,Complaint is about delivery boys and incompetent call-center support.
2382528,@AmazonHelp just received the worst support in history from u guys,just received the worst support in history from u guys,@686831 I'm so sorry for the poor experience! Please be sure to respond to the survey we sent after you spoke with us so that we can ensure you have better service in the future. ^TN,customer_service,customer_service,Customer reports extremely poor support.
469382,"@AmazonHelp es una oficina de correos, pero elimino el tweet. me dijeron que a ellos no les figuraba nada.","es una oficina de correos, pero elimino el tweet. me dijeron que a ellos no les figuraba nada.","@226776 Ztruk_es, por favor,  ¿podrías confirmar si entraste en contacto directamente fue con nuestro departamento de Soporte al Cliente o con el transportista para verificar la información de entrega? ^VM",other,other,
872288,@AmazonHelp you don't need access to my account.  I just want to know why a Prime member has to wait longer for a One day delivery,you don't need access to my account. I just want to know why a Prime member has to wait longer for a One day delivery,@294899 Pls contact us so we can replicate the issue - with the item :  https://t.co/JzP7hlA23B  ^TD,prime_membership,customer_service,
814221,"@AmazonHelp Bonjour, et du coup ? :(","Bonjour, et du coup ? :(","@313936 Afin qu'on puisse vérifier votre dossier, merci de remplir ce formulaire via un PC : https://t.co/HtUowg2UGX 
^SM",other,other,Very short follow-up with insufficient context to determine a specific intent.
130289,Well what a surprise @115821 my package wasnt sent despite it claiming to have arrived in my town. Wow. Just wow. Just your everyday #amazon service. https://t.co/WXW4EeBMiD,Well what a surprise my package wasnt sent despite it claiming to have arrived in my town. Wow. Just wow. Just your everyday #amazon service.,@145386 I'm sorry you haven't yet received your package. We're here to help! Please let us know if this order was shipped by Amazon or by a seller on our site: https://t.co/tTcLGrxZuN  ^SE,delivery_issue,delivery_issue,
2969530,@AmazonHelp nothing whatsoever! it was previously listed as a completed transaction and then it just disappeared,nothing whatsoever! it was previously listed as a completed transaction and then it just disappeared,"@819098 Have you had a chance to reach out to your bank in regard to this? If not, we recommend you do so, as they will have further insight. ^AC",technical_issue,technical_issue,
2949499,"@AmazonHelp I've had a package delivered to my address, but it's got someone else's name on it. How do I return it to you?","I've had a package delivered to my address, but it's got someone else's name on it. How do I return it to you?",@814549 I'm sorry you received someone else's order! We'd love to help so please reach out to us by phone here: https://t.co/JzP7hlA23B ^DD,return_refund,delivery_issue,Customer received a package belonging to someone else.
479296,"@AmazonHelp the gift bag you sent me doesn’t fit the item I purchased, and the envelope on the outside saying it has “order and return information inside” only has a blank sticker in it. I need a gift receipt and gift bag as I ordered please.","the gift bag you sent me doesn’t fit the item I purchased, and the envelope on the outside saying it has “order and return information inside” only has a blank sticker in it. I need a gift receipt and gift bag as I ordered please.",@228905 I'm sorry the gift bag doesn't fit the item! We'd like to help you get this sorted. Please reach us by phone or chat here: https://t.co/hApLpMlfHN ^KJ,order_issue,order_issue,Customer needs a gift receipt and correctly sized gift bag for an order.
521683,@AmazonHelp That is absolutely unacceptable. Delivery by November 30th was guaranteed by Amazon Prime. This is a breach of contract. Why am I paying for a Prime Membership if this is going to continue to happen? This is my 5th late package from Amazon. #AmazonPrime #CustomerService #fail,That is absolutely unacceptable. Delivery by November 30th was guaranteed by Amazon Prime. This is a breach of contract. Why am I paying for a Prime Membership if this is going to continue to happen? This is my 5th late package from Amazon. #AmazonPrime #CustomerService #fail,@240442 I understand where you're coming from. Are you noticing this happen more with a certain carrier? You can check here: https://t.co/PyACxvGxrO ^DW,prime_membership,delivery_issue,
1313016,@AmazonHelp Check the complete tweet history rather than blindly replying. Hope you are doing customer service not duster service. Who is d appalette authority in Amazon?  Share email id,Check the complete tweet history rather than blindly replying. Hope you are doing customer service not duster service. Who is d appalette authority in Amazon? Share email id,@419800 Twitter being a social media platform we wouldn't be able to share the details here. Request you to fill in your details using the link provided earlier. Our team will get back to you with an update. ^MN,customer_service,customer_service,
